debtor_nik,debtor_name,debtor_gender,debtor_birth_place,debtor_age,debtor_address,debtor_zip,debtor_rt,debtor_rw,debtor_marital_status,debtor_occupation,debtor_company,debtor_number
9193431561186713,"Eka Wastuti, S.Psi",perempuan,"Kalimantan Tengah, 13-03-1976",47,"Gang Jamika No. 872
Lubuklinggau, Jawa Tengah 91266",91266,10,6,Cerai hidup,Pegawai Negeri,Perum Waluyo (Persero) Tbk,+62-930-398-3797
2108238963868489,Drs. Dalima Tampubolon,laki-laki,"Kalimantan Timur, 20-01-1990",33,"Jl. Ahmad Yani No. 5
Sorong, Maluku 24411",24411,1,20,Cerai mati,Pengusaha,Perum Kusmawati (Persero) Tbk,+62-63-590-7945
3341092479736559,Wisnu Sirait,perempuan,"Banten, 01-08-1987",36,"Jl. Ahmad Yani No. 263
Kendari, Nusa Tenggara Timur 84175",84175,19,3,Cerai hidup,Pegawai Swasta,PD Riyanti,+62 (02) 676-6808
9856948380356074,Mahdi Zulaika,laki-laki,"Kalimantan Barat, 31-05-1964",59,"Gang Abdul Muis No. 9
Kediri, Sulawesi Utara 56336",56336,16,7,Belum menikah,Buruh,Perum Habibi Wastuti,+62 (057) 036 4534
9659875539068604,"Ir. Yani Lazuardi, S.Sos",perempuan,"Bali, 18-12-1990",33,"Gg. Cikapayang No. 461
Surakarta, JK 16906",16906,7,12,Cerai hidup,Profesional,PD Sihombing (Persero) Tbk,+62-932-715-1539
7256090686067236,Galih Haryanto,laki-laki,"Bengkulu, 12-11-1985",38,"Jl. Jakarta No. 036
Kupang, Sulawesi Tenggara 37312",37312,9,16,Cerai mati,Buruh,CV Kuswandari Nasyiah Tbk,+62-26-432-1434
6219458955394540,Vinsen Handayani,perempuan,"Gorontalo, 27-11-2000",23,"Gg. Kiaracondong No. 48
Kendari, ST 64830",64830,1,12,Belum menikah,Pengusaha,Perum Fujiati Anggraini,+62 (16) 782 0429
3128075896254638,Cici Haryanto,perempuan,"Maluku, 19-01-1997",26,"Jalan Rawamangun No. 5
Kediri, NT 24073",24073,11,9,Menikah,Profesional,Perum Susanti Tbk,+62-0792-070-4346
9790459578018811,Julia Nuraini,laki-laki,"Maluku Utara, 03-03-1960",63,"Jalan Siliwangi No. 81
Pariaman, MA 14194",14194,19,17,Cerai mati,Pegawai Negeri,PD Suryono (Persero) Tbk,+62 (0196) 981-2508
9705079808817406,"Belinda Prakasa, M.M.",laki-laki,"DI Yogyakarta, 29-03-1996",27,"Gg. Dr. Djunjunan No. 60
Kota Administrasi Jakarta Pusat, Kepulauan Riau 38978",38978,12,20,Cerai mati,Pegawai Negeri,CV Astuti Pangestu,+62-0295-823-8354
8274425149462430,"Tantri Hutagalung, M.Pd",perempuan,"Sulawesi Barat, 04-04-1976",47,"Jl. Moch. Ramdan No. 8
Prabumulih, MA 04450",04450,2,8,Cerai hidup,Pegawai Swasta,PT Hastuti Budiyanto,+62 (0296) 653 1965
2371006170230627,Darman Prakasa,laki-laki,"Riau, 21-05-1961",62,"Jl. Ronggowarsito No. 7
Metro, LA 93636",93636,5,11,Menikah,Buruh,Perum Nuraini Permata,+62 (016) 049-4625
5930591959979338,Yono Wulandari,laki-laki,"Kepulauan Riau, 14-06-1961",62,"Jalan Surapati No. 67
Sabang, SU 68930",68930,7,17,Belum menikah,Pegawai Swasta,CV Maheswara Tampubolon Tbk,+62 (933) 964 3526
8708268588791065,Gabriella Mandasari,laki-laki,"Papua, 13-03-1993",30,"Jl. Cikutra Barat No. 034
Padangpanjang, LA 00254",00254,8,20,Menikah,Buruh,PT Oktaviani,+62-141-503-5814
5955002853155130,Jane Wahyuni,perempuan,"Kepulauan Bangka Belitung, 08-10-1980",43,"Gg. Rajawali Barat No. 640
Blitar, Kalimantan Utara 89133",89133,17,7,Belum menikah,Pegawai Negeri,CV Sitompul (Persero) Tbk,+62 (0398) 790-0623
7451137787996503,Olga Pangestu,perempuan,"Kalimantan Selatan, 14-03-1996",27,"Gang Raya Setiabudhi No. 0
Gorontalo, Kalimantan Tengah 88734",88734,11,7,Menikah,Pegawai Swasta,PT Iswahyudi Tbk,+62 (027) 212 4385
8174142136875217,Cici Puspita,laki-laki,"DKI Jakarta, 02-03-1965",58,"Jl. Surapati No. 02
Purwokerto, Sumatera Selatan 09543",09543,18,1,Cerai mati,Pengusaha,CV Uyainah Hasanah,+62 (29) 665-2246
4312156562365693,Dt. Gaman Utami,laki-laki,"Aceh, 26-09-1990",33,"Gang Cihampelas No. 09
Balikpapan, Kalimantan Barat 68054",68054,18,19,Menikah,Profesional,Perum Salahudin,+62 (552) 753 2627
4984753332715808,dr. Ozy Riyanti,laki-laki,"Nusa Tenggara Timur, 23-12-1964",59,"Gg. Suryakencana No. 14
Madiun, Maluku 04124",04124,8,2,Belum menikah,Pegawai Negeri,PD Lazuardi Budiman (Persero) Tbk,+62-633-003-4413
9478449382021041,Kasiran Nashiruddin,laki-laki,"DI Yogyakarta, 10-12-1973",50,"Jl. Stasiun Wonokromo No. 31
Denpasar, NB 74606",74606,16,13,Menikah,Buruh,Perum Siregar Uwais Tbk,+62-0548-360-5675
2782391552754214,"drg. Bambang Ardianto, S.Pt",laki-laki,"Bengkulu, 19-04-1985",38,"Jalan Pacuan Kuda No. 524
Kota Administrasi Jakarta Selatan, Gorontalo 99585",99585,1,12,Cerai hidup,Buruh,Perum Hassanah Palastri,+62-0716-912-5681
3443243670567902,dr. Cornelia Kusmawati,laki-laki,"DI Yogyakarta, 21-05-1986",37,"Jalan Pasteur No. 91
Lubuklinggau, LA 69578",69578,9,9,Belum menikah,Buruh,Perum Hartati Halim (Persero) Tbk,+62-425-881-6340
1998351538558087,Zelaya Sihotang,perempuan,"Riau, 25-01-1991",32,"Jl. Laswi No. 1
Kota Administrasi Jakarta Pusat, Bengkulu 95825",95825,4,20,Cerai hidup,Pegawai Negeri,CV Puspita,+62 (183) 821 4356
2734474073423109,Ghani Wahyudin,perempuan,"Sumatera Selatan, 01-01-1964",59,"Gang Pacuan Kuda No. 944
Medan, Maluku Utara 47917",47917,15,8,Cerai mati,Profesional,PT Tamba Tbk,+62 (09) 441-1046
1367602083279059,Maria Zulaika,perempuan,"DKI Jakarta, 22-01-1964",59,"Gg. Waringin No. 92
Tangerang, JA 67097",67097,7,19,Cerai hidup,Buruh,UD Damanik,+62 (181) 808 6521
7525580739720757,R.M. Rusman Suryono,perempuan,"Sulawesi Barat, 25-10-1981",42,"Jl. Erlangga No. 2
Sawahlunto, JA 78516",78516,12,13,Cerai mati,Profesional,CV Simanjuntak Prakasa,+62-0078-545-9722
1455677193031782,"Drs. Ivan Pradipta, S.Pd",laki-laki,"Nusa Tenggara Timur, 15-01-1971",52,"Gang Yos Sudarso No. 6
Mojokerto, BB 32299",32299,20,20,Belum menikah,Buruh,UD Maryati Wijaya Tbk,+62-538-250-2549
3790375198738890,Dt. Setya Permadi,laki-laki,"Aceh, 15-10-1978",45,"Jl. Pelajar Pejuang No. 98
Pasuruan, Kepulauan Riau 74770",74770,10,14,Menikah,Pegawai Swasta,UD Pangestu Agustina,+62-515-438-3387
3051194202678704,Nardi Marbun,perempuan,"Lampung, 25-07-1992",31,"Jalan Kutisari Selatan No. 612
Cilegon, Sulawesi Tengah 38797",38797,7,8,Menikah,Pegawai Negeri,PT Natsir Yuliarti,+62 (0638) 076-6984
5059591203549613,"Vivi Palastri, S.Sos",laki-laki,"Jambi, 20-03-1974",49,"Jalan Cikapayang No. 439
Tual, Sulawesi Barat 20642",20642,17,5,Cerai hidup,Buruh,UD Halim (Persero) Tbk,+62-052-416-6044
9961827791888352,Aris Anggraini,laki-laki,"Lampung, 28-12-1966",57,"Gang Moch. Toha No. 1
Bitung, Kepulauan Riau 17915",17915,13,20,Menikah,Buruh,UD Mandala Purwanti,+62 (000) 589-8375
1836389639892310,"dr. Bakiadi Saragih, S.Kom",perempuan,"Kepulauan Bangka Belitung, 28-06-1989",34,"Jalan Ahmad Yani No. 568
Salatiga, JB 43557",43557,18,18,Menikah,Profesional,CV Wijayanti Widodo,+62 (074) 787-0802
3559383586578311,dr. Diah Napitupulu,perempuan,"Kalimantan Barat, 21-08-1970",53,"Gg. Rawamangun No. 207
Payakumbuh, SN 28531",28531,3,2,Menikah,Profesional,PD Prasetyo Irawan (Persero) Tbk,+62 (0605) 660-9626
4665013593743335,Drs. Tiara Nuraini,laki-laki,"Jambi, 03-03-1976",47,"Jl. Waringin No. 882
Bau-Bau, Kepulauan Bangka Belitung 14607",14607,12,7,Cerai hidup,Pegawai Swasta,UD Pudjiastuti Waluyo (Persero) Tbk,+62 (934) 647 8381
7317763360419560,Endah Tamba,perempuan,"Sumatera Selatan, 28-03-1976",47,"Jl. Cihampelas No. 447
Tegal, Bali 02808",02808,14,1,Cerai hidup,Pegawai Swasta,CV Puspita Salahudin,+62 (028) 093 3012
1571497150578603,"Mahfud Nasyidah, S.T.",laki-laki,"Jawa Tengah, 03-02-1973",50,"Jalan S. Parman No. 36
Parepare, SU 97963",97963,8,20,Cerai hidup,Pegawai Swasta,Perum Wulandari Tbk,+62 (052) 769 0347
6547863879530405,"Arsipatra Wijayanti, M.Pd",perempuan,"Sumatera Selatan, 04-12-1989",34,"Gg. Gedebage Selatan No. 5
Kota Administrasi Jakarta Utara, KR 80346",80346,9,8,Belum menikah,Pengusaha,PD Hidayanto (Persero) Tbk,+62 (082) 012 6288
9331650867142320,Hana Salahudin,perempuan,"DI Yogyakarta, 21-05-1976",47,"Jl. Veteran No. 0
Kota Administrasi Jakarta Timur, JK 54919",54919,16,16,Belum menikah,Profesional,PT Melani Mangunsong (Persero) Tbk,+62 (093) 814-1920
6640665685944783,Ifa Suryono,perempuan,"Papua, 17-08-1991",32,"Gg. K.H. Wahid Hasyim No. 330
Pekanbaru, MU 87081",87081,9,10,Cerai hidup,Profesional,UD Hutapea (Persero) Tbk,+62 (447) 915 2430
9294516728054854,Mustika Gunawan,perempuan,"Sulawesi Tengah, 24-04-1978",45,"Jalan Tebet Barat Dalam No. 67
Subulussalam, KS 22880",22880,12,19,Menikah,Pegawai Swasta,PT Prabowo,+62-055-554-7112
1085877002353252,"Nilam Pradipta, S.Psi",perempuan,"Riau, 07-01-1977",46,"Gg. Cikutra Barat No. 73
Depok, AC 63018",63018,17,15,Cerai mati,Buruh,PD Widodo Situmorang (Persero) Tbk,+62 (620) 624-0421
6149019318932970,Kenzie Mansur,perempuan,"Kepulauan Riau, 02-03-1984",39,"Jl. Kiaracondong No. 2
Pariaman, Sulawesi Barat 18496",18496,4,2,Menikah,Buruh,PD Maheswara Purnawati,+62 (63) 733 8967
5209313229147258,"T. Soleh Tampubolon, M.Ak",laki-laki,"Kalimantan Selatan, 30-06-1984",39,"Gg. Bangka Raya No. 82
Kota Administrasi Jakarta Timur, Bengkulu 38922",38922,15,10,Cerai hidup,Pegawai Swasta,PT Irawan Narpati,+62 (16) 187-8221
3739388850274523,Kambali Sitorus,laki-laki,"Nusa Tenggara Timur, 05-12-1988",35,"Jalan Wonoayu No. 814
Payakumbuh, Nusa Tenggara Timur 07955",07955,17,5,Belum menikah,Pegawai Negeri,Perum Damanik,+62 (35) 593 6151
4984896013363620,Bakti Hassanah,laki-laki,"Kalimantan Barat, 01-03-1999",24,"Jalan Sukabumi No. 899
Jayapura, Sumatera Utara 03151",03151,2,19,Cerai mati,Profesional,Perum Gunawan,+62-483-950-5063
5193221109034698,Reksa Gunarto,laki-laki,"Sulawesi Selatan, 18-07-1986",37,"Jalan Bangka Raya No. 627
Banjarbaru, Bengkulu 37193",37193,5,15,Belum menikah,Pegawai Swasta,PD Saputra Haryanto (Persero) Tbk,+62 (0183) 014-3873
2308986208639830,Lantar Oktaviani,laki-laki,"Papua, 27-07-1994",29,"Jl. Tubagus Ismail No. 89
Bima, Sulawesi Utara 09886",09886,19,3,Belum menikah,Buruh,CV Sihotang Mangunsong Tbk,+62 (003) 741 9271
3696153245900539,Victoria Sihombing,perempuan,"Gorontalo, 20-04-1962",61,"Jl. Abdul Muis No. 3
Tasikmalaya, DKI Jakarta 29099",29099,9,9,Cerai mati,Pengusaha,UD Pudjiastuti Pertiwi,+62 (0617) 617 6875
5226609759246686,"Ika Uwais, S.Pt",perempuan,"Aceh, 27-07-1960",63,"Gang KH Amin Jasuta No. 3
Kendari, Sulawesi Utara 04602",04602,19,17,Belum menikah,Profesional,PD Hidayanto (Persero) Tbk,+62 (36) 579-2728
4478636872933175,"drg. Warsita Yolanda, M.M.",laki-laki,"Jawa Timur, 28-09-1986",37,"Jl. Rumah Sakit No. 362
Ternate, ST 32181",32181,14,12,Cerai mati,Pegawai Negeri,Perum Nainggolan (Persero) Tbk,+62 (025) 602-8094
5320798297892749,Oskar Nababan,perempuan,"Jawa Tengah, 25-08-1988",35,"Gg. Wonoayu No. 3
Kota Administrasi Jakarta Selatan, Riau 43027",43027,17,7,Menikah,Pegawai Negeri,Perum Nuraini Maryadi,+62 (948) 507 0696
4218189680845500,Garang Nainggolan,perempuan,"Kepulauan Bangka Belitung, 18-05-1985",38,"Gang Lembong No. 4
Malang, SU 42194",42194,14,3,Cerai mati,Buruh,UD Anggriawan,+62 (007) 066-9288
1806441593841331,dr. Shania Haryanto,laki-laki,"Kalimantan Timur, 29-05-1979",44,"Gang R.E Martadinata No. 0
Depok, ST 97963",97963,12,19,Belum menikah,Buruh,CV Wastuti Kusumo,+62 (0328) 775-0487
7790488153848927,Salsabila Mandasari,laki-laki,"DKI Jakarta, 20-08-1983",40,"Gang Waringin No. 82
Ambon, Nusa Tenggara Barat 94467",94467,1,1,Menikah,Profesional,CV Purwanti Utami,+62 (583) 660-3069
8654469455978178,Hana Damanik,laki-laki,"Sulawesi Tengah, 11-07-1963",60,"Gang Jend. Sudirman No. 43
Palopo, JT 38652",38652,5,5,Cerai mati,Profesional,Perum Wijayanti Oktaviani Tbk,+62-194-242-6347
3177171194141809,Salsabila Pangestu,laki-laki,"Jawa Timur, 20-04-1973",50,"Gg. Moch. Toha No. 72
Sungai Penuh, Kalimantan Selatan 19224",19224,14,12,Belum menikah,Pengusaha,PT Susanti Maulana (Persero) Tbk,+62-021-765-1582
8286389618686087,R. Lidya Halimah,laki-laki,"Nusa Tenggara Timur, 13-08-1992",31,"Jalan Rumah Sakit No. 652
Batam, Kepulauan Riau 43495",43495,2,6,Belum menikah,Pegawai Swasta,PT Wahyuni Tbk,+62-00-868-1442
2788280521824592,Aditya Kusmawati,laki-laki,"Riau, 07-05-1998",25,"Gang Dipenogoro No. 063
Dumai, Maluku 74319",74319,16,15,Cerai mati,Buruh,PD Firmansyah,+62 (80) 413 0950
5542858330660560,"Hamima Prasetyo, S.E.I",perempuan,"DI Yogyakarta, 21-09-1964",59,"Jalan Lembong No. 173
Tomohon, KI 74852",74852,17,14,Menikah,Buruh,PT Budiyanto Tbk,+62 (047) 630 3202
7219310266489972,Widya Hutagalung,laki-laki,"Papua, 07-07-1974",49,"Jalan Wonoayu No. 69
Langsa, JI 81586",81586,12,10,Belum menikah,Profesional,PD Prastuti,+62 (018) 452-7538
8060109881430309,"Dr. Cakrawangsa Anggriawan, M.M.",perempuan,"DKI Jakarta, 08-06-1985",38,"Gang Gedebage Selatan No. 0
Kota Administrasi Jakarta Pusat, Maluku Utara 74963",74963,2,20,Cerai mati,Buruh,PD Permata (Persero) Tbk,+62 (077) 191 7240
8296616508902853,"R.A. Patricia Firgantoro, M.Ak",laki-laki,"Papua, 22-06-1977",46,"Jl. Joyoboyo No. 28
Batam, KU 72881",72881,20,1,Cerai mati,Pengusaha,CV Hassanah Rahmawati,+62 (092) 004-4310
7372531698358211,Humaira Hastuti,perempuan,"Bali, 16-02-1975",48,"Gg. Cihampelas No. 536
Bukittinggi, MA 24501",24501,2,5,Menikah,Pegawai Swasta,PD Hidayat Halimah (Persero) Tbk,+62 (53) 577 2364
4386284553624564,"Dr. Dian Widiastuti, M.TI.",laki-laki,"Kepulauan Bangka Belitung, 25-03-1975",48,"Jalan S. Parman No. 01
Solok, PA 40901",40901,11,5,Cerai mati,Pengusaha,UD Manullang Nashiruddin (Persero) Tbk,+62-31-961-8969
8771874548986389,Pangeran Puspita,laki-laki,"Jawa Tengah, 06-05-1966",57,"Gang Asia Afrika No. 189
Magelang, AC 28344",28344,1,2,Menikah,Buruh,UD Pertiwi,+62 (0093) 888 0263
7679396110971861,Dt. Dalimin Susanti,laki-laki,"DI Yogyakarta, 08-03-2000",23,"Gg. Rungkut Industri No. 75
Binjai, Nusa Tenggara Barat 49811",49811,14,19,Belum menikah,Pegawai Swasta,PD Nuraini (Persero) Tbk,+62-705-185-0731
4152950785742509,drg. Raisa Ardianto,laki-laki,"Maluku Utara, 17-12-1983",40,"Jalan Pelajar Pejuang No. 148
Ambon, ST 41516",41516,2,11,Cerai hidup,Pengusaha,Perum Farida Safitri,+62-27-158-4839
7789352282578146,"Farhunnisa Simbolon, M.Ak",perempuan,"Kalimantan Selatan, 07-03-1970",53,"Gang HOS. Cokroaminoto No. 75
Salatiga, Sulawesi Tenggara 18348",18348,18,13,Menikah,Pegawai Negeri,UD Widodo Wahyudin Tbk,+62-0440-439-7117
4815179678120536,Carla Jailani,laki-laki,"Kalimantan Barat, 12-07-1994",29,"Gang S. Parman No. 876
Pasuruan, Sumatera Barat 94788",94788,12,15,Belum menikah,Pegawai Swasta,Perum Pudjiastuti Tbk,+62 (0355) 270 0539
8703602249833846,Aurora Suartini,perempuan,"Jawa Timur, 23-06-1999",24,"Gg. Medokan Ayu No. 23
Mataram, PB 49145",49145,17,8,Cerai hidup,Pengusaha,CV Laksmiwati,+62-603-594-5468
4818592404238396,Maryanto Rajasa,laki-laki,"Bali, 09-11-1972",51,"Gang Gardujati No. 4
Padangpanjang, PB 30066",30066,1,20,Menikah,Pegawai Swasta,PT Wahyuni Tbk,+62-008-877-9897
1071185362505381,"Praba Prasetyo, S.Farm",laki-laki,"Jawa Timur, 31-07-1962",61,"Gang Medokan Ayu No. 560
Lhokseumawe, Kalimantan Tengah 99342",99342,3,7,Cerai mati,Pegawai Swasta,CV Purwanti Halim,+62-018-232-2509
7794625230671268,Dt. Jayadi Wahyudin,perempuan,"Nusa Tenggara Barat, 01-09-1986",37,"Gang Cikutra Timur No. 3
Palangkaraya, Gorontalo 56903",56903,10,6,Menikah,Pegawai Swasta,UD Nugroho Haryanto Tbk,+62 (0873) 035 9223
2415763087579469,Dr. Ganjaran Ardianto,laki-laki,"Papua Barat, 10-07-1976",47,"Jalan Pelajar Pejuang No. 9
Cimahi, Bali 14910",14910,11,17,Menikah,Pengusaha,PD Wahyudin Anggraini (Persero) Tbk,+62-805-873-2424
5555132280424968,Rina Gunarto,perempuan,"Aceh, 08-12-1980",43,"Gang Gardujati No. 12
Bandung, YO 74749",74749,6,9,Cerai hidup,Pengusaha,PT Pratiwi Tbk,+62 (868) 171-4605
1626715302788250,Rosman Mardhiyah,laki-laki,"Papua, 27-09-1988",35,"Jl. Dr. Djunjunan No. 735
Pekanbaru, Kepulauan Riau 90236",90236,3,15,Belum menikah,Profesional,PD Mangunsong,+62 (894) 642-2103
8608267236677896,"KH. Daliono Sitompul, M.Farm",perempuan,"Maluku, 13-11-1982",41,"Gg. Abdul Muis No. 9
Pontianak, JI 42225",42225,11,5,Cerai hidup,Pegawai Swasta,UD Halimah,+62 (56) 061 5880
4285658514681753,Kiandra Sihombing,laki-laki,"Banten, 16-02-1996",27,"Gg. Kendalsari No. 808
Makassar, MU 61319",61319,4,11,Menikah,Pengusaha,Perum Yuniar Kuswoyo,+62 (026) 314 2842
2544444785554075,Puti Unjani Hutasoit,perempuan,"Gorontalo, 16-11-1995",28,"Gg. Lembong No. 076
Jambi, Sulawesi Tengah 08527",08527,1,12,Cerai mati,Profesional,UD Gunarto,+62-88-045-7506
7049574741003009,Yulia Wastuti,laki-laki,"Maluku, 11-10-1972",51,"Gang Jakarta No. 83
Palangkaraya, LA 98453",98453,2,19,Belum menikah,Pegawai Negeri,CV Suryono,+62 (15) 071-4359
4706273982680601,Ami Zulkarnain,perempuan,"Nusa Tenggara Barat, 03-05-1984",39,"Gang Sadang Serang No. 96
Serang, Maluku Utara 86009",86009,19,9,Cerai mati,Profesional,PD Santoso Nababan,+62 (0070) 901-0046
5167861462779905,"Hj. Talia Puspasari, S.H.",perempuan,"Maluku, 04-06-1992",31,"Jalan Ciumbuleuit No. 534
Tomohon, SS 56090",56090,19,12,Menikah,Pengusaha,CV Prakasa Wacana Tbk,+62 (045) 230 6064
4851564826979535,Martani Suryono,laki-laki,"Sulawesi Barat, 06-01-1985",38,"Gg. Cihampelas No. 8
Samarinda, Banten 92211",92211,14,11,Belum menikah,Pengusaha,PT Marpaung Purwanti (Persero) Tbk,+62-0694-660-7054
7711160396167802,Ciaobella Wacana,laki-laki,"Kepulauan Riau, 06-09-1970",53,"Gang Kapten Muslihat No. 4
Banjarbaru, SN 61896",61896,8,6,Menikah,Profesional,CV Simbolon,+62 (0592) 908-5795
5419089718646551,Hamima Haryanto,laki-laki,"Jambi, 19-05-1981",42,"Gg. Rungkut Industri No. 1
Singkawang, SU 32201",32201,2,15,Cerai mati,Pegawai Swasta,Perum Uwais Utama,+62-834-688-6182
6257867012306676,"Ir. Endah Utama, M.Pd",laki-laki,"Kalimantan Selatan, 03-10-1966",57,"Jalan K.H. Wahid Hasyim No. 16
Palu, Banten 94415",94415,16,6,Cerai mati,Profesional,CV Prabowo Mayasari,+62 (061) 962 6536
5162141133619738,Puji Lazuardi,laki-laki,"DKI Jakarta, 11-08-1962",61,"Gang Cihampelas No. 978
Palangkaraya, Sumatera Barat 91818",91818,8,2,Cerai mati,Pegawai Swasta,Perum Januar Kuswandari,+62 (60) 737-8348
6396000331649239,R.A. Jelita Nurdiyanti,laki-laki,"DI Yogyakarta, 20-05-1988",35,"Jalan Pasteur No. 89
Banjarmasin, Sulawesi Barat 97301",97301,14,18,Menikah,Profesional,PD Fujiati,+62 (640) 605-7198
9448017340117969,"Cawuk Haryanti, S.T.",perempuan,"Gorontalo, 23-04-1973",50,"Jalan Indragiri No. 909
Serang, Jambi 90636",90636,9,19,Belum menikah,Pegawai Negeri,CV Pranowo Mansur,+62 (40) 418-1456
6280692948958813,Puti Aurora Hakim,laki-laki,"Kalimantan Utara, 29-01-1994",29,"Jalan Dipatiukur No. 3
Tanjungbalai, Nusa Tenggara Barat 00451",00451,17,8,Cerai hidup,Profesional,PD Sitompul (Persero) Tbk,+62 (007) 784-5719
4944515208049030,Yulia Lailasari,perempuan,"Sulawesi Utara, 22-08-1998",25,"Gang Astana Anyar No. 7
Jambi, Sulawesi Barat 18149",18149,12,15,Menikah,Pengusaha,PD Irawan,+62-981-993-9011
8643723572192706,"R.A. Mala Megantara, S.Farm",perempuan,"Jawa Timur, 03-06-1999",24,"Jl. Cikapayang No. 26
Palopo, JA 84742",84742,14,17,Cerai hidup,Pegawai Swasta,CV Firmansyah Uwais,+62 (62) 309 0666
7697893838083033,Harja Zulaika,laki-laki,"Nusa Tenggara Timur, 01-01-1985",38,"Gang Astana Anyar No. 33
Sungai Penuh, BA 76605",76605,13,17,Cerai hidup,Pengusaha,PT Damanik,+62-0542-883-0530
3104796376001396,Warta Nugroho,laki-laki,"Kalimantan Barat, 22-01-1965",58,"Gang Antapani Lama No. 44
Tarakan, Maluku 63393",63393,4,4,Menikah,Pegawai Negeri,UD Anggraini Tbk,+62 (70) 862-3628
7781559570284227,Ajeng Iswahyudi,perempuan,"Kepulauan Bangka Belitung, 31-01-1967",56,"Jl. Rajawali Barat No. 247
Sungai Penuh, PB 43694",43694,5,11,Belum menikah,Pengusaha,CV Hutasoit Safitri,+62 (026) 243 6699
8838746010482356,Candra Hidayanto,perempuan,"Bali, 23-05-1980",43,"Jl. Kiaracondong No. 968
Kotamobagu, DI Yogyakarta 76350",76350,1,10,Cerai hidup,Pegawai Negeri,PT Firmansyah (Persero) Tbk,+62 (270) 733-2089
1498747375065383,Damu Anggraini,perempuan,"Sulawesi Selatan, 12-02-1976",47,"Jalan Veteran No. 5
Prabumulih, Sumatera Barat 57946",57946,13,15,Cerai mati,Buruh,PT Mustofa Firgantoro,+62-33-843-3704
7370009184432907,R. Puti Nurdiyanti,perempuan,"Maluku Utara, 12-05-1966",57,"Gang Indragiri No. 613
Bukittinggi, KR 06365",06365,9,15,Belum menikah,Profesional,CV Nuraini Waskita (Persero) Tbk,+62-05-407-0510
2283098330281409,"Hj. Paris Susanti, S.T.",laki-laki,"Aceh, 29-08-1994",29,"Gang Suniaraja No. 9
Sungai Penuh, Jawa Timur 52079",52079,12,1,Cerai hidup,Pegawai Swasta,UD Lestari,+62 (030) 424 8019
1291611281386771,Legawa Novitasari,laki-laki,"Papua, 27-04-1962",61,"Gang R.E Martadinata No. 878
Jambi, BA 62897",62897,13,13,Belum menikah,Pegawai Swasta,PT Nainggolan,+62 (047) 838-7259
4002704751001252,Sutan Cager Halim,perempuan,"Kalimantan Timur, 23-03-1961",62,"Gang Lembong No. 918
Sibolga, KR 83282",83282,15,11,Belum menikah,Pegawai Swasta,PT Prastuti Tbk,+62-0340-263-3835
8695950765252372,Teddy Jailani,perempuan,"Sumatera Selatan, 07-01-1968",55,"Jalan HOS. Cokroaminoto No. 7
Banjarbaru, Sulawesi Selatan 91336",91336,11,8,Belum menikah,Profesional,CV Pratiwi Santoso (Persero) Tbk,+62 (962) 728 7213
4351893922780484,"Fitria Mayasari, S.H.",laki-laki,"Papua, 10-09-1975",48,"Jl. Jamika No. 56
Ambon, DKI Jakarta 26777",26777,2,15,Menikah,Pegawai Negeri,Perum Kusumo Napitupulu,+62 (0491) 135 8521
7792148148404740,Kamal Nugroho,perempuan,"Maluku, 19-05-1983",40,"Jl. KH Amin Jasuta No. 053
Semarang, BT 70328",70328,4,6,Cerai mati,Pegawai Negeri,CV Wahyudin (Persero) Tbk,+62 (954) 588 8529
1424168283707336,"dr. Cindy Prayoga, S.Kom",perempuan,"Nusa Tenggara Timur, 07-03-1999",24,"Jalan Kutai No. 08
Madiun, PA 89076",89076,9,11,Belum menikah,Profesional,UD Damanik Hariyah,+62-433-189-2193
5957911986938848,R.A. Restu Najmudin,laki-laki,"Papua Barat, 20-07-1970",53,"Gang Cikapayang No. 16
Subulussalam, KB 33520",33520,12,12,Menikah,Buruh,PD Januar Wijayanti Tbk,+62-0710-301-6218
1765764608639171,"Ulva Andriani, S.Gz",perempuan,"Sumatera Utara, 27-05-1988",35,"Jl. Jakarta No. 40
Medan, Aceh 65582",65582,20,12,Cerai mati,Pengusaha,PT Farida,+62 (0610) 547 2301
5039859308645135,"R.A. Ajeng Thamrin, M.TI.",laki-laki,"Bengkulu, 01-08-1986",37,"Jalan H.J Maemunah No. 81
Bitung, KT 92584",92584,14,16,Cerai hidup,Pegawai Negeri,UD Budiman Kuswoyo (Persero) Tbk,+62-039-497-3349
2353063224960341,"Lala Setiawan, M.Farm",perempuan,"Maluku, 08-05-1971",52,"Jl. Cihampelas No. 12
Langsa, Papua 51382",51382,4,19,Menikah,Buruh,Perum Lazuardi Napitupulu,+62 (739) 196 0325
4804066438983089,Talia Tarihoran,perempuan,"DKI Jakarta, 14-05-1992",31,"Jalan Ahmad Yani No. 708
Padang, Papua 50761",50761,19,8,Menikah,Pegawai Swasta,PT Narpati Rajasa (Persero) Tbk,+62 (055) 715-5005
3804830212858856,"Teguh Mandala, S.IP",perempuan,"Sulawesi Selatan, 20-09-1995",28,"Jl. Soekarno Hatta No. 1
Sukabumi, MU 65626",65626,11,16,Cerai hidup,Pengusaha,UD Kuswoyo Prasetya,+62 (0014) 565-0336
